      98.5000      93.7091      93.5236      99.0515      96.6810
      99.0000      94.2113      94.0484      99.5350      97.1815
      99.5000      94.7218      94.5539      100.032      97.7057
      100.000      95.2258      95.0976      100.511      98.2242
      100.500      95.7088      95.5994      100.997      98.7250
      101.000      96.1923      96.0894      101.476      99.2191
      101.500      96.7063      96.5784      101.939      99.6871
      102.000      97.1963      97.0741      102.423      100.129
      102.500      97.7086      97.5721      102.907      100.624
      103.000      98.2005      98.0510      103.422      101.098
      103.500      98.6814      98.5404      103.933      101.564
      104.000      99.1641      99.0251      104.432      102.020
      104.500      99.6848      99.5226      104.926      102.510
      105.000      100.187      100.036      105.399      103.002
      105.500      100.679      100.542      105.876      103.491
      106.000      101.164      101.045      106.357      103.957
      106.500      101.686      101.526      106.849      104.452
      107.000      102.231      102.002      107.339      104.938
      107.500      102.777      102.453      107.823      105.428
      108.000      103.333      102.920      108.319      105.912
      108.500      103.889      103.386      108.809      106.396
      109.000      104.403      103.882      109.281      106.890
      109.500      104.909      104.400      109.733      107.398
      110.000      105.391      104.904      110.193      107.863
      110.500      105.886      105.409      110.645      108.332
      111.000      106.378      105.939      111.106      108.774
      111.500      106.885      106.434      111.553      109.224
      112.000      107.358      106.951      112.025      109.690
      112.500      107.842      107.440      112.498      110.146
      113.000      108.329      107.931      112.999      110.638
      113.500      108.830      108.420      113.487      111.109
      114.000      109.331      108.919      113.980      111.594
      114.500      109.829      109.429      114.473      112.073
      115.000      110.323      109.941      114.980      112.553
      115.500      110.840      110.437      115.491      113.013
      116.000      111.351      110.963      115.993      113.524
      116.500      111.896      111.476      116.509      114.014
      117.000      112.434      112.013      117.002      114.517
      117.500      112.977      112.564      117.505      115.039
      118.000      113.499      113.094      118.041      115.567
      118.500      114.030      113.618      118.546      116.107
      119.000      114.566      114.148      119.026      116.632
      119.500      115.090      114.670      119.519      117.134
      120.000      115.603      115.193      120.035      117.635
      120.500      116.136      115.704      120.541      118.121
      121.000      116.652      116.224      121.033      118.585
      121.500      117.161      116.735      121.540      119.054
      122.000      117.672      117.245      122.039      119.526
      122.500      118.177      117.756      122.528      119.989
      123.000      118.677      118.244      122.994      120.458
      123.500      119.165      118.731      123.489      120.929
      124.000      119.634      119.229      124.002      121.379
      124.500      120.104      119.736      124.515      121.866
      125.000      120.570      120.249      124.996      122.353
      125.500      121.039      120.805      125.489      122.843
      126.000      121.533      121.344      125.974      123.325
      126.500      122.042      121.866      126.462      123.809
      127.000      122.569      122.382      126.935      124.310
      127.500      123.163      122.866      127.410      124.829
      128.000      123.757      123.337      127.874      125.350
      128.500      124.337      123.798      128.350      125.867
      129.000      124.903      124.272      128.838      126.375
      129.500      125.415      124.784      129.315      126.865
      130.000      125.888      125.306      129.774      127.342
      130.500      126.370      125.816      130.194      127.820
      131.000      126.870      126.326      130.635      128.287
      131.500      127.366      126.857      131.096      128.749
      132.000      127.839      127.383      131.554      129.218
      132.500      128.336      127.908      132.037      129.686
      133.000      128.839      128.417      132.526      130.143
      133.500      129.342      128.933      133.023      130.623
      134.000      129.844      129.433      133.534      131.086
      134.500      130.354      129.954      134.055      131.577
      135.000      130.872      130.458      134.584      132.075
      135.500      131.392      130.982      135.121      132.598
      136.000      131.900      131.505      135.646      133.109
      136.500      132.423      132.035      136.171      133.617
      137.000      132.976      132.549      136.692      134.104
      137.500      133.515      133.080      137.202      134.614
      138.000      134.046      133.613      137.716      135.139
      138.500      134.572      134.171      138.200      135.697
      139.000      135.089      134.721      138.671      136.220
      139.500      135.614      135.263      139.153      136.728
      140.000      136.139      135.779      139.631      137.238
      140.500      136.620      136.296      140.097      137.744
      141.000      137.113      136.802      140.594      138.226
      141.500      137.592      137.319      141.113      138.706
      142.000      138.061      137.809      141.597      139.187
      142.500      138.562      138.305      142.113      139.664
      143.000      139.047      138.769      142.639      140.147
      143.500      139.541      139.237      143.139      140.608
      144.000      140.030      139.707      143.607      141.058
      144.500      140.541      140.199      144.122      141.512
      145.000      141.060      140.673      144.631      141.969
      145.500      141.570      141.146      145.125      142.454
      146.000      142.072      141.637      145.610      142.956
      146.500      142.572      142.151      146.101      143.462
      147.000      143.058      142.666      146.600      143.967
      147.500      143.540      143.202      147.085      144.461
      148.000      144.022      143.785      147.550      144.959
      148.500      144.507      144.327      147.998      145.458
      149.000      145.047      144.826      148.437      145.952
      149.500      145.608      145.277      148.862      146.456
      150.000      146.174      145.709      149.310      146.949
      150.500      146.727      146.153      149.771      147.424
      151.000      147.262      146.630      150.225      147.897
      151.500      147.763      147.113      150.686      148.362
      152.000      148.243      147.612      151.145      148.817
      152.500      148.716      148.135      151.620      149.291
      153.000      149.173      148.637      152.077      149.739
      153.500      149.659      149.162      152.563      150.197
      154.000      150.156      149.697      153.047      150.664
      154.500      150.642      150.224      153.538      151.162
      155.000      151.144      150.755      154.064      151.657
      155.500      151.662      151.264      154.624      152.162
      156.000      152.202      151.808      155.168      152.663
      156.500      152.758      152.350      155.687      153.158
      157.000      153.300      152.906      156.194      153.644
      157.500      153.807      153.439      156.702      154.140
      158.000      154.317      153.969      157.220      154.658
      158.500      154.865      154.499      157.739      155.180
      159.000      155.386      155.053      158.228      155.702
      159.500      155.925      155.564      158.721      156.218
      160.000      156.431      156.101      159.216      156.711
      160.500      156.927      156.605      159.706      157.216
      161.000      157.420      157.140      160.210      157.699
      161.500      157.928      157.641      160.697      158.164
      162.000      158.413      158.145      161.185      158.616
      162.500      158.932      158.626      161.664      159.115
      163.000      159.422      159.135      162.164      159.604
      163.500      159.899      159.634      162.665      160.071
      164.000      160.365      160.145      163.147      160.534
      164.500      160.844      160.626      163.632      161.038
      165.000      161.347      161.115      164.124      161.547
      165.500      161.898      161.578      164.612      162.060
      166.000      162.450      162.070      165.123      162.542
      166.500      163.005      162.584      165.641      163.068
      167.000      163.553      163.119      166.137      163.573
      167.500      164.082      163.637      166.623      164.118
      168.000      164.595      164.140      167.108      164.644
      168.500      165.103      164.651      167.587      165.169
      169.000      165.597      165.176      168.057      165.667
      169.500      166.092      165.696      168.522      166.169
      170.000      166.595      166.223      168.987      166.644
      170.500      167.097      166.756      169.466      167.154
      171.000      167.570      167.262      169.930      167.624
      171.500      168.050      167.745      170.384      168.099
      172.000      168.531      168.220      170.845      168.556
      172.500      169.027      168.731      171.308      169.005
      173.000      169.511      169.229      171.816      169.458
      173.500      170.018      169.749      172.313      169.907
      174.000      170.521      170.258      172.824      170.378
      174.500      171.035      170.801      173.337      170.855
      175.000      171.554      171.306      173.845      171.347
      175.500      172.081      171.844      174.379      171.852
      176.000      172.605      172.360      174.923      172.371
      176.500      173.123      172.919      175.436      172.906
      177.000      173.658      173.426      175.951      173.449
